1	16766	16857	2	2	1	0	3	15
1	17056	17232	2	2	1	0	1	9
1	17369	17605	2	2	1	0	1	7
1	17743	17914	2	2	1	0	4	15
1	18062	18267	2	2	1	0	3	19
1	165943	168099	2	2	1	0	2	14
1	185560	186316	2	2	1	0	2	13
1	187578	187754	2	2	1	0	1	9
1	187891	188129	2	2	1	0	1	7
1	188267	188438	2	2	1	0	4	15
1	188585	188790	2	2	1	0	3	19
1	188903	195262	2	2	1	0	2	16
1	494899	494991	2	2	1	0	2	15
1	495050	497108	2	2	1	0	1	15
1	497300	498072	2	2	1	0	1	8
1	497300	498398	2	2	1	0	1	12
1	501621	502464	2	2	1	0	1	7
1	732212	732980	2	2	0	0	1	18
1	732212	739802	2	2	0	0	1	18
1	733365	735422	2	2	1	0	1	15
1	735618	739802	2	2	0	0	1	18
1	739029	739802	2	2	0	0	1	18
1	743351	744194	2	2	1	0	1	7
1	756142	758966	2	2	1	0	1	18
1	766388	768547	2	2	1	0	2	14
1	768614	774170	2	2	1	0	1	6
1	774281	778283	2	2	1	0	1	14
1	805892	808573	2	2	1	0	1	18
1	829105	851926	1	1	1	1	0	10
1	922510	923012	2	2	0	1	0	20
1	930337	935771	1	1	1	1	0	7
1	943378	943697	1	1	1	1	0	6
1	943809	943907	1	1	1	1	0	12
1	944801	945041	2	2	1	3	0	15
1	944801	945056	2	2	1	0	4	18
1	945147	945517	2	2	1	6	0	12
1	945654	946172	2	2	1	0	4	20
1	946287	946401	2	2	1	1	0	9
1	946546	948130	2	2	1	2	0	19
1	948233	948489	2	2	1	6	0	13
1	948604	951126	2	2	1	5	0	13
1	951239	951999	2	2	1	1	3	18
1	953289	953781	2	2	1	2	0	10
1	953893	954003	2	2	1	2	0	19
1	954524	955922	2	2	1	2	0	20
1	956014	956094	2	2	1	3	0	16
1	957026	957098	2	2	1	7	0	18
1	957274	958928	2	2	1	0	1	16
1	961751	961825	1	1	1	1	0	16
1	963254	963336	1	1	1	1	0	8
1	972151	972287	1	1	1	2	0	12
1	999433	999525	2	2	1	3	0	17
1	999614	999691	2	2	1	1	0	10
1	999788	999865	2	2	1	1	0	15
1	1041398	1041477	1	1	1	1	0	8
1	1041703	1041955	1	1	1	2	0	10
1	1043458	1043537	1	1	1	1	0	10
1	1043733	1043822	1	1	1	1	0	18
1	1044440	1045160	1	1	1	1	0	19
1	1045278	1045358	1	1	1	2	0	17
1	1045524	1045732	1	1	1	2	0	6
1	1046266	1046396	1	1	1	1	0	13
1	1047455	1047572	1	1	1	2	0	17
1	1047688	1047775	1	1	1	1	0	17
1	1048366	1048866	1	1	1	1	0	13
1	1049452	1049565	1	1	1	2	0	18
1	1050330	1050426	1	1	1	2	0	18
1	1050838	1051252	1	1	1	1	0	5
1	1051370	1051452	1	1	1	1	0	13
1	1051646	1051727	1	1	1	3	0	19
1	1051816	1053752	1	1	1	1	0	17
1	1053978	1054447	1	1	1	2	0	15
1	1067980	1068560	2	2	0	1	0	18
1	1217689	1218457	2	2	1	3	0	13
1	1218634	1218768	2	2	1	5	0	20
1	1218928	1223243	2	2	1	2	0	14
1	1223358	1223831	2	2	1	3	0	14
1	1223969	1228467	2	2	1	1	0	12
1	1256126	1256991	2	2	1	6	0	19
1	1257131	1257207	2	2	1	1	0	10
1	1257311	1263345	2	2	1	0	1	3
1	1286976	1287108	1	1	1	1	0	17
1	1288038	1290270	1	1	1	1	0	11
1	1295555	1295735	2	2	1	1	0	8
1	1295939	1296014	2	2	1	2	0	17
1	1296110	1296210	2	2	1	1	0	13
1	1296281	1296424	2	2	1	1	0	8
1	1296634	1297821	2	2	1	0	1	3
1	1298114	1298369	2	2	1	1	0	16
1	1299906	1299972	2	2	1	3	0	14
1	1300203	1300508	2	2	1	1	0	15
1	1300693	1301987	2	2	1	1	0	13
1	1302976	1303161	2	2	1	1	0	7
1	1308973	1309085	1	1	1	1	0	4
1	1310689	1310908	1	1	1	1	0	5
1	1312148	1312225	2	2	1	1	0	13
1	1312950	1313034	2	2	1	1	0	7
1	1313125	1313508	2	2	1	1	0	13
1	1313922	1314300	2	2	1	1	0	16
1	1314366	1314823	2	2	1	1	0	8
1	1315439	1315519	2	2	1	1	0	17
1	1315619	1319295	2	2	1	2	0	14
1	1319525	1320455	2	2	1	1	0	16
1	1338184	1338268	2	2	1	3	0	19
1	1339813	1340037	2	2	1	3	0	15
1	1340178	1340246	2	2	1	2	0	7
1	1340317	1340409	2	2	1	1	0	16
1	1340504	1341666	2	2	1	1	0	18
1	1341806	1342052	2	2	1	1	0	11
1	1342485	1342688	2	2	1	3	0	15
1	1342759	1348895	2	2	1	4	0	16
1	1373903	1373999	2	2	1	9	0	17
1	1374446	1374704	2	2	1	3	0	18
1	1387583	1387776	2	2	1	1	0	10
1	1387870	1387953	2	2	1	2	0	16
1	1388066	1390229	2	2	1	1	0	18
1	1390372	1390458	2	2	1	1	0	9
1	1390564	1390765	2	2	1	2	0	19
1	1392804	1393395	2	2	1	1	0	12
1	1395515	1398232	2	2	1	2	0	15
1	1398343	1398596	2	2	1	1	0	15
1	1402257	1405808	2	2	1	2	0	17
1	1405887	1406908	2	2	1	7	0	18
1	1407020	1407130	2	2	1	1	0	5
1	1450759	1452045	1	1	1	1	0	17
1	1455917	1456224	1	1	1	0	4	9
1	1479109	1480866	1	1	1	0	1	4
1	1486236	1486543	1	1	1	0	4	9
1	1517776	1518920	1	1	1	0	1	4
1	1523965	1524272	1	1	1	0	4	9
1	1525292	1526460	1	1	1	1	0	14
1	1526532	1527694	1	1	1	1	0	19
1	1542168	1543868	2	2	1	6	0	15
1	1543988	1544862	2	2	1	4	0	20
1	1545003	1564772	2	2	1	5	1	17
1	1623946	1624990	1	1	0	1	0	13
1	1625429	1625545	1	1	1	1	0	17
1	1625654	1626649	1	1	1	1	0	3
1	1628400	1628488	1	1	1	1	0	6
1	1629312	1629384	1	1	1	1	0	16
1	1635857	1635936	2	2	1	0	1	11
1	1636127	1636332	2	2	1	0	2	20
1	1636482	1636681	2	2	1	1	0	19
1	1637005	1637080	2	2	1	1	0	14
1	1637203	1637407	2	2	1	0	2	15
1	1637514	1637761	2	2	1	1	1	16
1	1641821	1641905	2	2	1	0	3	17
1	1642002	1642385	2	2	1	0	1	11
1	1642509	1645125	2	2	1	0	3	17
1	1645263	1649498	2	2	1	0	1	3
1	1652567	1655368	2	2	1	1	1	15
1	1666020	1668326	2	2	1	2	0	16
1	1703000	1703079	2	2	1	0	1	11
1	1703270	1703475	2	2	1	0	2	20
1	1703625	1703823	2	2	1	1	0	3
1	1704345	1704549	2	2	1	0	2	15
1	1704656	1704903	2	2	1	0	1	12
1	1708953	1709037	2	2	1	0	3	17
1	1709134	1709517	2	2	1	0	1	11
1	1709641	1712263	2	2	1	0	3	17
1	1712401	1716345	2	2	1	0	1	3
1	1719456	1721595	2	2	1	1	1	18
1	1754384	1754543	2	2	1	3	0	12
1	1754699	1755373	2	2	1	2	0	12
1	1755477	1756257	2	2	1	1	0	18
1	1756609	1757180	2	4	1	1	0	6
1	1762036	1765227	2	2	1	0	1	4
1	1787054	1787321	2	2	1	4	0	18
1	1787438	1789052	2	2	1	4	2	15
1	1789270	1790394	2	2	1	5	0	11
1	1790597	1793244	2	2	1	3	0	16
1	1793312	1804418	2	2	1	4	0	19
1	1804582	1806474	2	2	1	2	13	18
1	1806539	1815755	2	2	1	8	0	16
1	1815863	1817836	2	2	1	6	0	19
1	1817876	1825396	2	2	1	3	0	15
1	1839239	1879786	2	2	0	1	0	17
1	2059592	2135261	1	1	1	3	0	17
1	2148925	2150789	1	1	1	3	0	18
1	2150979	2155994	1	1	1	1	0	11
1	2156093	2169517	1	1	1	2	0	8
1	2169605	2172054	1	1	1	1	0	19
1	2172191	2172300	1	1	1	2	0	14
1	2172389	2173896	1	1	1	2	0	10
1	2174834	2175223	1	1	1	2	0	14
1	2175314	2184582	1	1	1	1	0	6
1	2184699	2184921	1	1	1	1	0	13
1	2189782	2193638	2	2	1	1	0	14
1	2229736	2302977	1	1	1	1	0	9
1	2303104	2303284	1	1	1	1	0	18
1	2306251	2306576	1	1	1	1	0	7
1	2357599	2358591	2	2	1	1	0	14
1	2371906	2372480	2	2	1	1	0	7
1	2374558	2384977	2	2	1	0	1	3
1	2385066	2385806	2	2	1	1	0	16
1	2391959	2395783	1	1	1	1	0	11
1	2395872	2397115	1	1	1	1	0	16
1	2397221	2400856	1	1	1	0	1	3
1	2399515	2400856	1	1	1	5	1	19
1	2400936	2402206	1	1	1	6	0	19
1	2402343	2403034	1	1	1	4	0	17
1	2405835	2406483	2	2	1	1	0	7
1	2406620	2406719	2	2	1	1	0	3
1	2410452	2412390	2	2	1	1	0	7
1	2478623	2479733	1	1	1	1	0	11
1	2514090	2514353	2	2	1	1	0	4
1	2514467	2515561	2	2	1	1	0	3
1	2518598	2519142	2	2	1	1	0	16
1	2521316	2521717	2	2	1	1	0	3
1	2587296	2587740	1	1	1	1	0	11
1	2587793	2588389	1	1	1	1	0	13
1	2588454	2588956	1	1	1	0	1	3
1	2588626	2588921	1	1	1	0	1	4
1	2588626	2588953	1	1	1	1	0	5
1	2589041	2589409	1	1	1	1	0	4
1	3463673	3466147	1	1	1	1	0	18
1	3466194	3467167	1	1	1	3	0	17
1	3467338	3468879	1	1	1	1	0	14
1	3468937	3469432	1	1	1	2	0	12
1	3473231	3473392	1	1	1	1	0	19
1	3473523	3474707	1	1	1	1	0	10
1	3478027	3478423	1	1	1	4	0	18
1	3479591	3479811	1	1	1	1	0	18
1	3493900	3493995	2	2	1	1	0	10
1	3496019	3496654	2	2	1	1	0	5
1	3499267	3499587	2	2	1	2	0	11
1	3508690	3509074	2	2	1	1	0	6
1	3627654	3628408	1	1	1	1	0	7
1	3636031	3636994	2	2	1	1	0	18
1	3638823	3646665	2	2	1	1	0	13
1	3739336	3739835	2	2	1	0	2	13
1	3739408	3739695	2	2	1	0	2	13
1	3740388	3742803	2	2	1	1	0	15
1	3743191	3745606	2	2	1	1	0	13
1	3773182	3775298	1	1	1	1	0	9
1	3782764	3783995	2	2	1	1	0	7
1	3784112	3785086	2	2	1	2	0	15
1	3785204	3786848	2	2	1	1	0	7
1	3815518	3816279	2	2	1	1	0	19
1	3823242	3823423	2	2	1	1	0	14
1	3826437	3826707	2	2	1	1	0	13
1	3826745	3829265	2	2	1	1	0	13
1	3829374	3829790	2	2	1	1	0	15
1	3831223	3833861	2	2	1	2	0	9
1	3839120	3839607	2	2	1	1	0	13
1	3839777	3844906	2	2	1	1	0	16
1	3844984	3845288	2	2	1	1	0	9
1	3852422	3855873	2	2	1	1	0	19
1	3857718	3858717	1	1	1	0	1	4
1	3891058	3892882	2	2	1	1	0	8
1	5863406	5863889	2	2	1	1	0	19
1	5864034	5864337	2	2	1	1	0	4
1	5866459	5867029	2	2	1	2	0	18
1	5867116	5867739	2	4	1	1	0	8
1	5867897	5873251	2	2	1	1	0	16
1	5875092	5877092	2	2	0	1	0	15
1	5877299	5880113	2	2	1	2	0	18
1	5904805	5905291	2	2	1	1	0	7
1	5909214	5927648	2	2	1	1	0	11
1	5952837	5961793	2	2	1	1	0	3
1	5978414	5986154	2	2	1	1	0	13
1	6072799	6073732	1	1	1	2	0	19
1	6073771	6082194	1	1	1	1	0	19
1	6082275	6085203	1	1	1	2	0	18
1	6087512	6089007	1	1	1	1	0	6
1	6089052	6090388	1	1	1	1	0	15
1	6094486	6095322	1	1	1	1	0	18
1	6186817	6192929	2	2	1	0	62	18
1	6193055	6197651	2	2	1	0	45	20
1	6225263	6231901	2	2	1	1	2	13
1	6234975	6235716	2	2	1	1	0	5
1	6250004	6250439	2	2	1	1	0	12
1	6264696	6281101	2	2	1	1	0	18
1	6294981	6318491	2	2	1	2	0	7
1	6339590	6349748	2	2	1	2	0	16
1	6428420	6440253	1	1	1	1	0	17
1	6440441	6440625	1	1	1	0	1	3
1	6444683	6445663	1	1	1	2	0	11
1	6452040	6457186	1	1	0	0	1	13
1	6457264	6457360	1	1	1	1	0	3
1	6457373	6459998	1	1	1	1	0	12
1	6472623	6472985	2	2	1	1	0	5
