1	15039	15795	2	2	1	0	4	18
1	16766	16857	2	2	1	0	4	18
1	17056	17232	2	2	1	0	15	19
1	17369	17605	2	2	1	0	1	7
1	17743	17914	2	2	1	0	6	18
1	18062	18267	2	2	1	0	3	17
1	18370	18912	2	2	0	0	2	15
1	91630	92090	2	2	1	0	1	20
1	139848	140074	2	2	1	0	1	7
1	146510	155766	2	2	1	0	1	4
1	164792	165883	2	2	1	0	4	19
1	165943	168099	2	2	1	0	2	19
1	168166	169048	2	2	1	0	2	4
1	185351	185490	2	2	1	0	8	17
1	185560	186316	2	2	1	0	5	18
1	186470	187128	2	2	1	0	1	9
1	187578	187754	2	2	1	0	15	19
1	187891	188129	2	2	1	0	1	7
1	188267	188438	2	2	1	0	6	18
1	188585	188790	2	2	1	0	3	17
1	188893	189435	2	2	0	0	2	15
1	188903	195262	2	2	1	0	1	14
1	259026	261549	2	2	1	1	0	7
1	268205	268666	2	2	1	0	1	20
1	495050	495276	2	2	1	0	1	19
1	495050	497108	2	2	1	0	1	15
1	495050	498683	2	2	1	0	1	19
1	497300	498072	2	2	1	0	1	8
1	497300	498398	2	2	1	0	2	12
1	502956	504979	2	2	1	1	0	4
1	733365	735422	2	2	1	0	1	15
1	744826	746694	2	2	1	0	2	16
1	746819	756076	2	2	1	0	1	4
1	756142	758966	2	2	1	0	1	4
1	765248	766328	2	2	1	0	4	19
1	766388	768547	2	2	1	0	2	19
1	768614	769496	2	2	1	0	2	4
1	852111	852670	1	1	1	2	0	18
1	852767	853390	1	1	1	1	0	15
1	922715	923012	2	2	0	1	0	13
1	924949	925921	1	1	1	1	0	11
1	930337	931038	1	1	1	2	0	19
1	935897	939039	1	1	1	3	0	11
1	941307	942135	1	1	1	1	0	11
1	942252	942409	1	1	1	1	0	14
1	942489	942558	1	1	1	2	0	11
1	943059	943252	1	1	1	3	0	12
1	943378	943697	1	1	1	1	0	15
1	943809	943907	1	1	1	1	0	5
1	944801	945041	2	2	1	1	0	3
1	944801	945056	2	2	1	0	6	20
1	945147	945517	2	2	1	7	0	19
1	945654	946172	2	2	1	0	3	19
1	946287	946401	2	2	1	4	0	8
1	946546	948130	2	2	1	3	0	13
1	948233	948489	2	2	1	7	0	15
1	948604	951126	2	2	1	5	3	19
1	951239	951999	2	2	1	3	4	19
1	952140	952411	2	2	1	3	0	19
1	952601	953174	2	2	1	1	1	15
1	953289	953781	2	2	1	2	0	9
1	953893	954003	2	2	1	3	0	19
1	956014	956094	2	2	1	5	0	14
1	956216	956893	2	2	1	0	5	12
1	957026	957098	2	2	1	8	0	15
1	957274	958928	2	2	1	1	5	15
1	961553	961628	1	3	1	1	0	12
1	961751	961825	1	1	1	1	0	16
1	962918	963108	1	1	1	1	0	7
1	963254	963336	1	1	1	3	0	13
1	963505	963919	1	1	1	2	0	20
1	964009	964106	1	1	1	1	0	16
1	964168	964348	1	1	1	1	0	19
1	964531	964962	1	1	1	2	0	8
1	966804	970276	1	1	1	1	0	12
1	970424	970520	1	1	1	1	0	4
1	973011	973185	1	1	1	1	0	6
1	974365	974441	1	1	1	1	0	16
1	999433	999525	2	2	1	5	0	17
1	999614	999691	2	2	1	1	0	10
1	1022463	1035276	1	1	1	2	0	11
1	1040881	1041172	1	1	1	2	0	12
1	1041703	1041955	1	1	1	1	0	9
1	1043458	1043537	1	1	1	1	0	9
1	1043733	1043822	1	1	1	3	0	17
1	1044024	1044108	1	1	1	1	0	9
1	1044258	1044333	1	1	1	1	0	9
1	1044440	1045160	1	1	1	1	0	10
1	1045278	1045358	1	1	1	1	0	18
1	1045877	1045963	1	1	1	2	0	16
1	1046266	1046396	1	1	1	2	0	6
1	1047455	1047572	1	1	1	1	0	15
