1	15039	15795	2	2	1	0	6	16
1	15948	16606	2	2	1	0	3	17
1	16766	16857	2	2	1	0	3	14
1	17056	17232	2	2	1	0	1	19
1	17743	17914	2	2	1	0	2	13
1	18062	18267	2	2	1	0	1	14
1	18370	18912	2	2	0	0	1	15
1	165943	168099	2	2	1	0	1	18
1	185351	185490	2	2	1	0	7	17
1	185560	186316	2	2	1	0	7	16
1	186470	187128	2	2	1	0	4	17
1	187578	187754	2	2	1	0	1	19
1	188267	188438	2	2	1	0	2	13
1	188585	188790	2	2	1	0	1	14
1	766388	768547	2	2	1	0	1	18
1	847807	851926	1	1	1	1	0	15
1	926014	930154	1	1	1	1	0	14
1	931090	935771	1	1	1	1	0	19
1	941307	942135	1	1	1	1	0	7
1	943059	943252	1	1	1	1	0	7
1	943378	943697	1	1	1	6	0	17
1	943809	943907	1	1	1	2	0	5
1	944801	945041	2	2	1	2	0	17
1	944801	945056	2	2	1	0	8	15
1	945147	945517	2	2	1	7	0	19
1	945654	946172	2	2	1	0	7	19
1	946287	946401	2	2	1	5	0	17
1	946546	948130	2	2	1	7	1	12
1	948233	948489	2	2	1	7	0	19
1	948604	951126	2	2	1	4	0	16
1	951239	951999	2	2	1	1	0	12
1	952140	952411	2	2	1	2	0	18
1	953893	954003	2	2	1	2	0	19
1	956014	956094	2	2	1	2	0	10
1	956216	956893	2	2	1	0	1	6
1	957026	957098	2	2	1	1	0	20
1	957274	958928	2	2	1	0	2	16
1	963254	963336	1	1	1	1	0	13
1	964531	964962	1	1	1	2	0	18
1	999433	999525	2	2	1	11	0	20
1	999788	999865	2	2	1	2	0	17
1	1049060	1049235	1	1	1	1	0	8
1	1049452	1049565	1	1	1	1	0	5
1	1049796	1049902	1	1	1	1	0	14
1	1050038	1050232	1	1	1	2	0	14
1	1050592	1050725	1	1	1	2	0	15
1	1050838	1051252	1	1	1	1	0	16
1	1051370	1051452	1	1	1	1	0	11
1	1051646	1051727	1	1	1	1	0	18
1	1051816	1053752	1	1	1	0	1	3
1	1053978	1054447	1	1	1	1	0	10
1	1055216	1055897	1	1	1	0	1	4
1	1065834	1068560	2	2	0	2	0	12
1	1082988	1084352	2	2	1	1	0	16
1	1084384	1084480	2	2	1	1	0	17
1	1090429	1091471	2	2	1	1	0	20
1	1217689	1218457	2	2	1	9	0	16
1	1218634	1218768	2	2	1	4	0	17
1	1218928	1223243	2	2	1	4	0	20
1	1223358	1223831	2	2	1	6	0	20
1	1223969	1228467	2	2	1	2	0	12
1	1255488	1256044	2	2	1	4	0	16
1	1256126	1256991	2	2	1	3	0	10
1	1257131	1257207	2	2	1	1	0	6
1	1263387	1267861	2	2	1	1	0	17
1	1290389	1290476	1	1	1	1	0	6
1	1290954	1291064	1	1	1	1	0	16
1	1293709	1293822	2	2	1	1	0	3
1	1294629	1294717	2	2	1	1	0	6
1	1294817	1295446	2	2	1	1	0	14
1	1295555	1295735	2	2	1	0	1	3
1	1295939	1296014	2	2	1	6	0	15
1	1296110	1296210	2	2	1	1	0	14
1	1296281	1296424	2	2	1	1	0	10
